Running with TEMP=0.9, sub_array_index=3
Changed working directory to: /panfs/compbio/users/xran2/wen/JX/02-AI-BioDomain/git_folder
Processing array index 3: rows 2000 to 2999
GO Term: Endopeptidase Inhibitor Activity -> Biodomain: Proteostasis, Endolysosome, Autophagy, Apoptosis, Immune Response
GO Term: Histidyl-Trna Aminoacylation -> Biodomain: Proteostasis, Mitochondrial Metabolism, Metal Binding and Homeostasis, Lipid Metabolism, Epigenetic
GO Term: Isoleucyl-Trna Aminoacylation -> Biodomain: Proteostasis, Mitochondrial Metabolism, Metal Binding and Homeostasis, Autophagy, Cell Cycle
GO Term: Leucyl-Trna Aminoacylation -> Biodomain: Proteostasis, Mitochondrial Metabolism, Metal Binding and Homeostasis, Lipid Metabolism, Autophagy
GO Term: Lysyl-Trna Aminoacylation -> Biodomain: Proteostasis, Mitochondrial Metabolism, Metal Binding and Homeostasis, Autophagy, Apoptosis
GO Term: Methionyl-Trna Aminoacylation -> Biodomain: Proteostasis, Mitochondrial Metabolism, Metal Binding and Homeostasis, RNA Spliceosome, Autophagy
GO Term: Phenylalanyl-Trna Aminoacylation -> Biodomain: Proteostasis, Mitochondrial Metabolism, Autophagy, Cell Cycle, Metal Binding and Homeostasis
GO Term: Prolyl-Trna Aminoacylation -> Biodomain: Proteostasis, Metal Binding and Homeostasis, Mitochondrial Metabolism, Autophagy, Cell Cycle
GO Term: Seryl-Trna Aminoacylation -> Biodomain: Protein Synthesis, Translation, Amino Acid Metabolism, Gene Expression, Enzyme Activity
GO Term: Threonyl-Trna Aminoacylation -> Biodomain: Proteostasis, Mitochondrial Metabolism, Metal Binding and Homeostasis, Oxidative Stress, Autophagy
GO Term: Tryptophanyl-Trna Aminoacylation -> Biodomain: Proteostasis, Mitochondrial Metabolism, Metal Binding and Homeostasis, Cell Cycle, Autophagy
GO Term: Tyrosyl-Trna Aminoacylation -> Biodomain: Proteostasis, Metal Binding and Homeostasis, Mitochondrial Metabolism, Oxidative Stress, RNA Spliceosome
GO Term: Valyl-Trna Aminoacylation -> Biodomain: Proteostasis, RNA Spliceosome, Mitochondrial Metabolism, Metal Binding and Homeostasis, Immune Response
GO Term: Regulation Of Translational Initiation -> Biodomain: Proteostasis, Epigenetic, RNA Spliceosome, Autophagy, Mitochondrial Metabolism
GO Term: Regulation Of Translational Elongation -> Biodomain: Proteostasis, Autophagy, Apoptosis, Cell Cycle, Oxidative Stress
GO Term: Regulation Of Translational Termination -> Biodomain: Proteostasis, RNA Spliceosome, Epigenetic, Autophagy, Cell Cycle
GO Term: Regulation Of Translational Fidelity -> Biodomain: Proteostasis, RNA Spliceosome, Autophagy, Apoptosis, Mitochondrial Metabolism
GO Term: Translational Frameshifting -> Biodomain: Proteostasis, Immune Response, Cell Cycle, Autophagy, Apoptosis
GO Term: Protein Folding -> Biodomain: Proteostasis, Autophagy, Apoptosis, Oxidative Stress, Endolysosome
GO Term: 'De Novo' Protein Folding -> Biodomain: Proteostasis, Structural Stabilization, Autophagy, Mitochondrial Metabolism, Endolysosome
GO Term: Steroid Hormone Receptor Complex Assembly -> Biodomain: Proteostasis, Structural Stabilization, Epigenetic, Lipid Metabolism, Mitochondrial Metabolism
GO Term: Signal Peptide Processing -> Biodomain: Proteostasis, Endolysosome, Autophagy, APP Metabolism, Lipid Metabolism
GO Term: Protein Phosphorylation -> Biodomain: Proteostasis, Cell Cycle, Apoptosis, Immune Response, Oxidative Stress
GO Term: Negative Regulation Of Protein Kinase Activity -> Biodomain: Cell Cycle, Apoptosis, Immune Response, Autophagy, Proteostasis
GO Term: Protein Dephosphorylation -> Biodomain: Proteostasis, Apoptosis, Cell Cycle, Autophagy, Epigenetic
GO Term: Protein Acetylation -> Biodomain: Proteostasis, Epigenetic, Mitochondrial Metabolism, Oxidative Stress, Autophagy
GO Term: N-Terminal Protein Amino Acid Acetylation -> Biodomain: Proteostasis, Epigenetic, Autophagy, Mitochondrial Metabolism, Cell Cycle
GO Term: Internal Protein Amino Acid Acetylation -> Biodomain: Epigenetic, Proteostasis, Autophagy, Apoptosis, Cell Cycle
GO Term: Protein Deacetylation -> Biodomain: Proteostasis, Epigenetic, Mitochondrial Metabolism, Autophagy, Apoptosis
GO Term: Protein Sulfation -> Biodomain: Proteostasis, Lipid Metabolism, Structural Stabilization, Immune Response, Vasculature
GO Term: Peptidyl-Tyrosine Sulfation -> Biodomain: Proteostasis, Immune Response, Myelination, Structural Stabilization, Vasculature
GO Term: Protein Methylation -> Biodomain: Epigenetic, Proteostasis, DNA Repair, Structural Stabilization, Metal Binding and Homeostasis
GO Term: N-Terminal Protein Amino Acid Methylation -> Biodomain: Proteostasis, Epigenetic, Structural Stabilization, Autophagy, Cell Cycle
GO Term: C-Terminal Protein Methylation -> Biodomain: Proteostasis, Epigenetic, Structural Stabilization, Autophagy, Lipid Metabolism
GO Term: Protein Demethylation -> Biodomain: Epigenetic, Proteostasis, Cell Cycle, DNA Repair, Oxidative Stress
GO Term: Protein Glycosylation -> Biodomain: Proteostasis, Immune Response, Endolysosome, Lipid Metabolism, Autophagy
GO Term: Protein N-Linked Glycosylation -> Biodomain: Proteostasis, APP Metabolism, Immune Response, Structural Stabilization, Vasculature
GO Term: Dolichol-Linked Oligosaccharide Biosynthetic Process -> Biodomain: Lipid Metabolism, Proteostasis, Endolysosome, Autophagy, Oxidative Stress
GO Term: Dolichyl Diphosphate Biosynthetic Process -> Biodomain: Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Autophagy, Endolysosome
GO Term: N-Glycan Processing -> Biodomain: Proteostasis, Endolysosome, Structural Stabilization, Autophagy, Immune Response
GO Term: Protein O-Linked Glycosylation -> Biodomain: Proteostasis, Immune Response, Structural Stabilization, Cell Cycle, APP Metabolism
GO Term: Protein Lipidation -> Biodomain: Lipid Metabolism, Proteostasis, Autophagy, Mitochondrial Metabolism, Endolysosome
GO Term: N-Terminal Protein Myristoylation -> Biodomain: Lipid Metabolism, Proteostasis, Apoptosis, Structural Stabilization, Autophagy
GO Term: C-Terminal Protein Lipidation -> Biodomain: Lipid Metabolism, Proteostasis, Structural Stabilization, Endolysosome, Synapse
GO Term: Gpi Anchor Metabolic Process -> Biodomain: Lipid Metabolism, Proteostasis, Structural Stabilization, Endolysosome, Immune Response
GO Term: Gpi Anchor Biosynthetic Process -> Biodomain: Lipid Metabolism, Proteostasis, Structural Stabilization, Endolysosome, Mitochondrial Metabolism
GO Term: Proteolysis -> Biodomain: Proteostasis, Autophagy, Endolysosome, Apoptosis, APP Metabolism
GO Term: Membrane Protein Ectodomain Proteolysis -> Biodomain: Proteostasis, Endolysosome, Autophagy, APP Metabolism, Apoptosis
GO Term: Ubiquitin-Dependent Protein Catabolic Process -> Biodomain: Proteostasis, Autophagy, Endolysosome, Apoptosis, Oxidative Stress
GO Term: Protein Monoubiquitination -> Biodomain: Proteostasis, DNA Repair, Cell Cycle, Autophagy, Epigenetic
GO Term: Protein Quality Control For Misfolded Or Incompletely Synthesized Proteins -> Biodomain: Proteostasis, Autophagy, Endolysosome, Apoptosis, Oxidative Stress
GO Term: Glycoprotein Catabolic Process -> Biodomain: Proteostasis, Endolysosome, Autophagy, APP Metabolism, Lipid Metabolism
GO Term: Protein Deglycosylation -> Biodomain: Proteostasis, Endolysosome, Autophagy, Lipid Metabolism, Oxidative Stress
GO Term: Peptide Metabolic Process -> Biodomain: Proteostasis, Autophagy, Apoptosis, Endolysosome, Lipid Metabolism
GO Term: Amino Acid Metabolic Process -> Biodomain: Mitochondrial Metabolism, Proteostasis, Lipid Metabolism, Autophagy, Oxidative Stress
GO Term: Arginine Metabolic Process -> Biodomain: Mitochondrial Metabolism, Vasculature, Structural Stabilization, Proteostasis, Lipid Metabolism
GO Term: L-Arginine Biosynthetic Process -> Biodomain: Mitochondrial Metabolism, Amino Acid Metabolism, Proteostasis, Lipid Metabolism, Oxidative Stress
GO Term: L-Arginine Catabolic Process -> Biodomain: Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Lipid Metabolism, Autophagy
GO Term: Asparagine Metabolic Process -> Biodomain: Mitochondrial Metabolism, Proteostasis, Autophagy, Endolysosome, Oxidative Stress
GO Term: Asparagine Biosynthetic Process -> Biodomain: Mitochondrial Metabolism, Proteostasis, Metal Binding and Homeostasis, Autophagy, Cell Cycle
GO Term: Aspartate Metabolic Process -> Biodomain: Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Proteostasis, Autophagy
GO Term: Aspartate Biosynthetic Process -> Biodomain: Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Autophagy, Cell Cycle
GO Term: L-Aspartate Catabolic Process -> Biodomain: Mitochondrial Metabolism, Oxidative Stress, Lipid Metabolism, Proteostasis, Endolysosome
GO Term: Cysteine Metabolic Process -> Biodomain: Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Lipid Metabolism, Metal Binding and Homeostasis
GO Term: Cysteine Biosynthetic Process From Serine -> Biodomain: Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Oxidative Stress, Metal Binding and Homeostasis
GO Term: Glutamate Metabolic Process -> Biodomain: Mitochondrial Metabolism, Proteostasis, Oxidative Stress, Autophagy, Lipid Metabolism
GO Term: Glutamate Biosynthetic Process -> Biodomain: Mitochondrial Metabolism, Amino Acid Metabolism, Neurotransmitter Metabolism, Metabolic Pathways, Cell Signaling
GO Term: L-Glutamate Catabolic Process -> Biodomain: Mitochondrial Metabolism, Proteostasis, Oxidative Stress, Lipid Metabolism, Autophagy
GO Term: Gamma-Aminobutyrate Shunt -> Biodomain: Mitochondrial Metabolism, Oxidative Stress, Synapse, Proteostasis, Metal Binding and Homeostasis
GO Term: Glutamine Metabolic Process -> Biodomain: Amino Acid Metabolism, Mitochondrial Metabolism, Energy Metabolism, Lipid Metabolism, Proteostasis
GO Term: Glutamine Biosynthetic Process -> Biodomain: Mitochondrial Metabolism, Oxidative Stress, Metal Binding and Homeostasis, Proteostasis, Lipid Metabolism
GO Term: L-Glutamine Catabolic Process -> Biodomain: Mitochondrial Metabolism, Oxidative Stress, Autophagy, Proteostasis, Immune Response
GO Term: Glycine Metabolic Process -> Biodomain: Mitochondrial Metabolism, Proteostasis, Lipid Metabolism, Oxidative Stress, Autophagy
GO Term: Glycine Biosynthetic Process -> Biodomain: Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Oxidative Stress, Metal Binding and Homeostasis
GO Term: Glycine Catabolic Process -> Biodomain: Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Lipid Metabolism, Autophagy
GO Term: L-Histidine Metabolic Process -> Biodomain: Mitochondrial Metabolism, Proteostasis, Lipid Metabolism, Oxidative Stress, Metal Binding and Homeostasis
GO Term: L-Histidine Catabolic Process -> Biodomain: Mitochondrial Metabolism, Amino Acid Metabolism, Proteostasis, Oxidative Stress, Lipid Metabolism
GO Term: Isoleucine Metabolic Process -> Biodomain: Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Autophagy, Oxidative Stress
GO Term: L-Isoleucine Catabolic Process -> Biodomain: Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Oxidative Stress, Autophagy
GO Term: L-Leucine Metabolic Process -> Biodomain: Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Autophagy, Endolysosome
GO Term: L-Leucine Catabolic Process -> Biodomain: Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Oxidative Stress, Autophagy
GO Term: Lysine Catabolic Process -> Biodomain: Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Oxidative Stress, Autophagy
GO Term: Methionine Metabolic Process -> Biodomain: Mitochondrial Metabolism, Proteostasis, Oxidative Stress, Lipid Metabolism, Epigenetic
GO Term: S-Adenosylmethionine Biosynthetic Process -> Biodomain: Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Lipid Metabolism, Epigenetic
GO Term: L-Phenylalanine Catabolic Process -> Biodomain: Mitochondrial Metabolism, Metal Binding and Homeostasis, Oxidative Stress, Proteostasis, Autophagy
GO Term: Proline Metabolic Process -> Biodomain: Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Lipid Metabolism, Autophagy
GO Term: Proline Biosynthetic Process -> Biodomain: Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Lipid Metabolism, Epigenetic
GO Term: L-Proline Catabolic Process -> Biodomain: Mitochondrial Metabolism, Amino Acid Metabolism, Metabolism, Oxidative Stress, Proteostasis
GO Term: L-Serine Metabolic Process -> Biodomain: Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Oxidative Stress, Autophagy
GO Term: L-Serine Biosynthetic Process -> Biodomain: Lipid Metabolism, Mitochondrial Metabolism, Proteostasis, Autophagy, Oxidative Stress
GO Term: L-Serine Catabolic Process -> Biodomain: Amino Acid Metabolism, Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Oxidative Stress
GO Term: Threonine Metabolic Process -> Biodomain: Mitochondrial Metabolism, Amino Acid Metabolism, Lipid Metabolism, Proteostasis, Oxidative Stress
GO Term: L-Threonine Catabolic Process -> Biodomain: Mitochondrial Metabolism, Metal Binding and Homeostasis, Lipid Metabolism, Proteostasis, Autophagy
GO Term: L-Tryptophan Metabolic Process -> Biodomain: Mitochondrial Metabolism, Immune Response, Lipid Metabolism, Oxidative Stress, Proteostasis
GO Term: L-Tryptophan Catabolic Process -> Biodomain: Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Lipid Metabolism, Immune Response
GO Term: Tyrosine Metabolic Process -> Biodomain: Mitochondrial Metabolism, Synapse, Metal Binding and Homeostasis, Vasculature, Oxidative Stress
GO Term: Tyrosine Biosynthetic Process -> Biodomain: Mitochondrial Metabolism, Proteostasis, Metal Binding and Homeostasis, Lipid Metabolism, Autophagy
GO Term: L-Tyrosine Catabolic Process -> Biodomain: Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Lipid Metabolism, Metal Binding and Homeostasis
GO Term: Valine Metabolic Process -> Biodomain: Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Oxidative Stress, Immune Response
GO Term: L-Valine Catabolic Process -> Biodomain: Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy, Lipid Metabolism
GO Term: Modified Amino Acid Metabolic Process -> Biodomain: Mitochondrial Metabolism, Proteostasis, Lipid Metabolism, Oxidative Stress, Autophagy
GO Term: Biogenic Amine Metabolic Process -> Biodomain: Mitochondrial Metabolism, Neurotransmitter Systems, Lipid Metabolism, Oxidative Stress, Proteostasis
GO Term: Amino-Acid Betaine Metabolic Process -> Biodomain: Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Oxidative Stress, Metal Binding and Homeostasis
GO Term: Amino-Acid Betaine Catabolic Process -> Biodomain: Mitochondrial Metabolism, Proteostasis, Lipid Metabolism, Oxidative Stress, Autophagy
GO Term: Ethanolamine Metabolic Process -> Biodomain: Lipid Metabolism, Structural Stabilization, Autophagy, Mitochondrial Metabolism, Proteostasis
GO Term: Acetylcholine Catabolic Process -> Biodomain: Synapse, Proteostasis, Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress
GO Term: Melanin Metabolic Process -> Biodomain: Pigment Metabolic Process, Metabolic Process, Biosynthetic Process, Cellular Metabolic Process, Response to Stimulus
GO Term: Melanin Biosynthetic Process From Tyrosine -> Biodomain: Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Lipid Metabolism, Metal Binding and Homeostasis
GO Term: Catecholamine Metabolic Process -> Biodomain: Mitochondrial Metabolism, Oxidative Stress, Synapse, Metal Binding and Homeostasis, Autophagy
GO Term: Dopamine Biosynthetic Process From Tyrosine -> Biodomain: Synapse, Metal Binding and Homeostasis, Mitochondrial Metabolism, Oxidative Stress, Proteostasis
GO Term: Serotonin Biosynthetic Process From Tryptophan -> Biodomain: Synapse, Metal Binding and Homeostasis, Oxidative Stress, Mitochondrial Metabolism, Immune Response
GO Term: Octopamine Biosynthetic Process -> Biodomain: Neurotransmitter Metabolism, Amino Acid Metabolism, Secretion Processes, Neurotransmitter Signaling, Biogenic Amine Homeostasis
GO Term: Thyroid Hormone Generation -> Biodomain: Mitochondrial Metabolism, Proteostasis, Lipid Metabolism, Oxidative Stress, Metal Binding and Homeostasis
GO Term: Ornithine Metabolic Process -> Biodomain: Mitochondrial Metabolism, Proteostasis, Oxidative Stress, Lipid Metabolism, Autophagy
GO Term: Ornithine Biosynthetic Process -> Biodomain: Mitochondrial Metabolism, Amino Acid Metabolism, Arginine Biosynthesis, Nitrogen Compound Metabolic Process, Metabolic Processes
GO Term: L-Ornithine Catabolic Process -> Biodomain: Mitochondrial Metabolism, Proteostasis, Oxidative Stress, Lipid Metabolism, Autophagy
GO Term: Polyamine Metabolic Process -> Biodomain: Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Autophagy, Oxidative Stress
GO Term: Polyamine Biosynthetic Process -> Biodomain: Mitochondrial Metabolism, Cell Cycle, Structural Stabilization, Oxidative Stress, Autophagy
GO Term: Spermine Biosynthetic Process -> Biodomain: Mitochondrial Metabolism, Cell Cycle, Epigenetic, DNA Repair, Oxidative Stress
GO Term: Polyamine Catabolic Process -> Biodomain: Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy, Lipid Metabolism
GO Term: Creatine Metabolic Process -> Biodomain: Mitochondrial Metabolism, Proteostasis, Oxidative Stress, Lipid Metabolism, Structural Stabilization
GO Term: Creatine Biosynthetic Process -> Biodomain: Mitochondrial Metabolism, Lipid Metabolism, Metal Binding and Homeostasis, Vasculature, Oxidative Stress
GO Term: Protein Targeting -> Biodomain: Proteostasis, Endolysosome, Autophagy, Mitochondrial Metabolism, Lipid Metabolism
GO Term: Protein Import Into Nucleus -> Biodomain: DNA Repair, Epigenetic, Cell Cycle, Proteostasis, Structural Stabilization
GO Term: Nls-Bearing Protein Import Into Nucleus -> Biodomain: Proteostasis, Structural Stabilization, Epigenetic, DNA Repair, Cell Cycle
GO Term: Ribosomal Protein Import Into Nucleus -> Biodomain: Proteostasis, Structural Stabilization, Cell Cycle, Autophagy, RNA Spliceosome
GO Term: Protein Export From Nucleus -> Biodomain: Proteostasis, Structural Stabilization, Autophagy, Endolysosome, Apoptosis
GO Term: Protein Targeting To Membrane -> Biodomain: Proteostasis, Endolysosome, Autophagy, Mitochondrial Metabolism, Structural Stabilization
GO Term: Cotranslational Protein Targeting To Membrane -> Biodomain: Proteostasis, Mitochondrial Metabolism, Structural Stabilization, Endolysosome, Lipid Metabolism
GO Term: Srp-Dependent Cotranslational Protein Targeting To Membrane -> Biodomain: Proteostasis, Endolysosome, Mitochondrial Metabolism, Lipid Metabolism, Structural Stabilization
GO Term: Srp-Dependent Cotranslational Protein Targeting To Membrane, Translocation -> Biodomain: Proteostasis, Endolysosome, Structural Stabilization, Autophagy, Lipid Metabolism
GO Term: Srp-Dependent Cotranslational Protein Targeting To Membrane, Signal Sequence Recognition -> Biodomain: Proteostasis, Endolysosome, Autophagy, Structural Stabilization, Lipid Metabolism
GO Term: Post-Translational Protein Targeting To Endoplasmic Reticulum Membrane -> Biodomain: Proteostasis, Endolysosome, Lipid Metabolism, Autophagy, Structural Stabilization
GO Term: Protein Retention In Er Lumen -> Biodomain: Proteostasis, Endolysosome, Autophagy, Mitochondrial Metabolism, Oxidative Stress
GO Term: Protein Targeting To Lysosome -> Biodomain: Endolysosome, Proteostasis, Autophagy, Lipid Metabolism, Apoptosis
GO Term: Protein Targeting To Vacuole -> Biodomain: Endolysosome, Autophagy, Proteostasis, Lipid Metabolism, Immune Response
GO Term: Vacuolar Protein Processing -> Biodomain: Proteostasis, Endolysosome, Autophagy, Apoptosis, Immune Response
GO Term: Protein Targeting To Peroxisome -> Biodomain: Lipid Metabolism, Oxidative Stress, Proteostasis, Mitochondrial Metabolism, Autophagy
GO Term: Protein Targeting To Mitochondrion -> Biodomain: Mitochondrial Metabolism, Proteostasis, Structural Stabilization, Autophagy, Metal Binding and Homeostasis
GO Term: Protein Processing Involved In Protein Targeting To Mitochondrion -> Biodomain: Mitochondrial Metabolism, Proteostasis, Endolysosome, Autophagy, Apoptosis
GO Term: Lipid Metabolic Process -> Biodomain: Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress, Autophagy, Endolysosome
GO Term: Fatty Acid Metabolic Process -> Biodomain: Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress, Autophagy, Structural Stabilization
GO Term: Fatty Acid Biosynthetic Process -> Biodomain: Lipid Metabolism, Mitochondrial Metabolism, Autophagy, Oxidative Stress, Metal Binding and Homeostasis
GO Term: Fatty Acid Beta-Oxidation -> Biodomain: Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Autophagy, Proteostasis
GO Term: Unsaturated Fatty Acid Biosynthetic Process -> Biodomain: Lipid Metabolism, Oxidative Stress, Mitochondrial Metabolism, Metal Binding and Homeostasis, Structural Stabilization
GO Term: Acyl-Coa Metabolic Process -> Biodomain: Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Proteostasis, Autophagy
GO Term: Neutral Lipid Metabolic Process -> Biodomain: Lipid Metabolism, Mitochondrial Metabolism, Autophagy, Endolysosome, Proteostasis
GO Term: Acylglycerol Metabolic Process -> Biodomain: Lipid Metabolism, Mitochondrial Metabolism, Proteostasis, Autophagy, Endolysosome
GO Term: Monoacylglycerol Biosynthetic Process -> Biodomain: Lipid Metabolism, Mitochondrial Metabolism, Autophagy, Endolysosome, Structural Stabilization
GO Term: Triglyceride Metabolic Process -> Biodomain: Lipid Metabolism, Mitochondrial Metabolism, Autophagy, Proteostasis, Endolysosome
GO Term: Triglyceride Mobilization -> Biodomain: Lipid Metabolism, Mitochondrial Metabolism, Autophagy, Proteostasis, Structural Stabilization
GO Term: Membrane Lipid Metabolic Process -> Biodomain: Lipid Metabolism, Mitochondrial Metabolism, Endolysosome, Autophagy, Proteostasis
GO Term: Phospholipid Metabolic Process -> Biodomain: Lipid Metabolism, Mitochondrial Metabolism, Autophagy, Endolysosome, Oxidative Stress
GO Term: Phosphatidylethanolamine Biosynthetic Process -> Biodomain: Lipid Metabolism, Mitochondrial Metabolism, Myelination, Structural Stabilization, Autophagy
GO Term: Phospholipid Transfer To Membrane -> Biodomain: Lipid Metabolism, Endolysosome, Proteostasis, Structural Stabilization, Autophagy
GO Term: Glycerophospholipid Metabolic Process -> Biodomain: Lipid Metabolism, Mitochondrial Metabolism, Autophagy, Endolysosome, Synapse
GO Term: Diacylglycerol Biosynthetic Process -> Biodomain: Lipid Metabolism, Mitochondrial Metabolism, Myelination, Autophagy, Oxidative Stress
GO Term: Phosphatidic Acid Biosynthetic Process -> Biodomain: Lipid Metabolism, Mitochondrial Metabolism, Autophagy, Endolysosome, Oxidative Stress
GO Term: Phosphatidylglycerol Biosynthetic Process -> Biodomain: Lipid Metabolism, Mitochondrial Metabolism, Autophagy, Proteostasis, Endolysosome
GO Term: Phosphatidylcholine Biosynthetic Process -> Biodomain: Lipid Metabolism, Mitochondrial Metabolism, Autophagy, Proteostasis, Structural Stabilization
GO Term: Cdp-Choline Pathway -> Biodomain: Lipid Metabolism, Mitochondrial Metabolism, Structural Stabilization, Proteostasis, Autophagy
GO Term: Phosphatidylserine Metabolic Process -> Biodomain: Lipid Metabolism, Mitochondrial Metabolism, Apoptosis, Proteostasis, Structural Stabilization
GO Term: Phosphatidylserine Biosynthetic Process -> Biodomain: Lipid Metabolism, Mitochondrial Metabolism, Proteostasis, Autophagy, Apoptosis
GO Term: Phosphatidylserine Catabolic Process -> Biodomain: Lipid Metabolism, Mitochondrial Metabolism, Autophagy, Endolysosome, Proteostasis
GO Term: Phosphatidylinositol Biosynthetic Process -> Biodomain: Lipid Metabolism, Endolysosome, Autophagy, Mitochondrial Metabolism, Proteostasis
GO Term: Platelet Activating Factor Biosynthetic Process -> Biodomain: Lipid Metabolism, Immune Response, Oxidative Stress, Vasculature, Autophagy
GO Term: Glycolipid Metabolic Process -> Biodomain: Lipid Metabolism, Structural Stabilization, Endolysosome, Mitochondrial Metabolism, Proteostasis
GO Term: Sphingolipid Metabolic Process -> Biodomain: Lipid Metabolism, Apoptosis, Endolysosome, Autophagy, Mitochondrial Metabolism
GO Term: 3-Keto-Sphinganine Metabolic Process -> Biodomain: Lipid Metabolism, Mitochondrial Metabolism, Structural Stabilization, Endolysosome, Autophagy
GO Term: Sphinganine Metabolic Process -> Biodomain: Lipid Metabolism, Oxidative Stress, Proteostasis, Apoptosis, Autophagy
GO Term: Sphinganine-1-Phosphate Metabolic Process -> Biodomain: Lipid Metabolism, Immune Response, Apoptosis, Autophagy, Vasculature
GO Term: Sphinganine-1-Phosphate Biosynthetic Process -> Biodomain: Lipid Metabolism, Structural Stabilization, Apoptosis, Autophagy, Mitochondrial Metabolism
GO Term: Sphingosine Metabolic Process -> Biodomain: Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress, Apoptosis, Autophagy
GO Term: Ceramide Metabolic Process -> Biodomain: Lipid Metabolism, Oxidative Stress, Apoptosis, Autophagy, Proteostasis
GO Term: Glycosylceramide Metabolic Process -> Biodomain: Lipid Metabolism, Endolysosome, Autophagy, Myelination, Structural Stabilization
GO Term: Glucosylceramide Metabolic Process -> Biodomain: Lipid Metabolism, Endolysosome, Proteostasis, Myelination, Autophagy
GO Term: Glucosylceramide Biosynthetic Process -> Biodomain: Lipid Metabolism, Endolysosome, Autophagy, Oxidative Stress, Apoptosis
GO Term: Glucosylceramide Catabolic Process -> Biodomain: Lipid Metabolism, Endolysosome, Proteostasis, Autophagy, Mitochondrial Metabolism
GO Term: Galactosylceramide Metabolic Process -> Biodomain: Lipid Metabolism, Myelination, Structural Stabilization, Endolysosome, Autophagy
GO Term: Galactosylceramide Biosynthetic Process -> Biodomain: Lipid Metabolism, Myelination, Structural Stabilization, Synapse, Endolysosome
GO Term: Galactosylceramide Catabolic Process -> Biodomain: Lipid Metabolism, Myelination, Endolysosome, Mitochondrial Metabolism, Proteostasis
GO Term: Sphingomyelin Metabolic Process -> Biodomain: Lipid Metabolism, Apoptosis, Myelination, Endolysosome, Proteostasis
GO Term: Sphingomyelin Catabolic Process -> Biodomain: Lipid Metabolism, Endolysosome, Apoptosis, Proteostasis, Autophagy
GO Term: Sphingomyelin Biosynthetic Process -> Biodomain: Lipid Metabolism, Endolysosome, Structural Stabilization, Mitochondrial Metabolism, Vasculature
GO Term: Glycosphingolipid Metabolic Process -> Biodomain: Lipid Metabolism, Myelination, Endolysosome, Immune Response, Structural Stabilization
GO Term: Glycosphingolipid Biosynthetic Process -> Biodomain: Lipid Metabolism, Myelination, Structural Stabilization, Endolysosome, Autophagy
GO Term: Ganglioside Catabolic Process -> Biodomain: Lipid Metabolism, Endolysosome, Autophagy, Synapse, Proteostasis
GO Term: Icosanoid Metabolic Process -> Biodomain: Lipid Metabolism, Immune Response, Vasculature, Oxidative Stress, Mitochondrial Metabolism
GO Term: Leukotriene Metabolic Process -> Biodomain: Lipid Metabolism, Immune Response, Mitochondrial Metabolism, Oxidative Stress, Proteostasis
GO Term: Prostanoid Metabolic Process -> Biodomain: Lipid Metabolism, Immune Response, Vasculature, Oxidative Stress, Apoptosis
GO Term: Prostaglandin Metabolic Process -> Biodomain: Lipid Metabolism, Immune Response, Oxidative Stress, Vasculature, Apoptosis
Saved results to: Experiment/DeepSeek/01-Reference_free/01-Name/Temp_0.9/go_biodomain_results_part_3.csv
Logged runtime to: Experiment/DeepSeek/01-Reference_free/01-Name/Temp_0.9/runtime_log.csv
