node,nodeID,root node,root node ID,biodomain,Source
GOBP_ENDOCARDIAL_CUSHION_FUSION,GO:0003274,biological_process,GO:0008150,"Cell Adhesion and Interaction, System and Developmental Process, Structural Stabilization, Neurodevelopment and Neuronal Differentiation, Response to Stimulus",D154
GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_HEART_MORPHOGENESIS,GO:0003278,biological_process,GO:0008150,"Apoptosis, System and Developmental Process, Structural Stabilization, Response to Stimulus, Signal Transduction",D154
GOBP_MUSCLE_HYPERTROPHY_IN_RESPONSE_TO_STRESS,GO:0003299,,,"Response to Stimulus, System and Developmental Process, Structural Stabilization, Signal Transduction, Protein Metabolism and Trafficking",D154
GOBP_WNT_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT,,,,"Signal Transduction, System and Developmental Process, Neurodevelopment and Neuronal Differentiation, Cell Cycle, Transcription and Translation Machinery",D154
GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT,,,,"System and Developmental Process, Signal Transduction, Response to Stimulus, Transcription and Translation Machinery, Neurodevelopment and Neuronal Differentiation",D154
GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT,,,,"System and Developmental Process, Signal Transduction, Cell Cycle, Transcription and Translation Machinery, Response to Stimulus",D154
GOBP_POSITIVE_REGULATION_OF_BLOOD_PRESSURE_BY_EPINEPHRINE_NOREPINEPHRINE,,,,"Signal Transduction, Molecular Transport and Homeostasis, Response to Stimulus, Neurotransmission and Synaptic Regulation, System and Developmental Process",D154
GOBP_REPLACEMENT_OSSIFICATION,GO:0036075,,,"System and Developmental Process, Structural Stabilization, Response to Stimulus, Cell Adhesion and Interaction, Signal Transduction",D154
GOBP_GRANULOCYTE_ACTIVATION,GO:0036230,,,"Immune System and Inflammation, Signal Transduction, Response to Stimulus, Cell Adhesion and Interaction, System and Developmental Process",D154
GOBP_RESPONSE_TO_INCREASED_OXYGEN_LEVELS,GO:0036296,,,"Response to Stimulus, Mitochondrial Function and Metabolism, Signal Transduction, Transcription and Translation Machinery, Molecular Transport and Homeostasis",D154
GOBP_MACROPHAGE_COLONY_STIMULATING_FACTOR_PRODUCTION,GO:0036301,,,"Immune System and Inflammation, Signal Transduction, Response to Stimulus, Molecular Transport and Homeostasis, Protein Metabolism and Trafficking",D154
GOBP_TRAIL_ACTIVATED_APOPTOTIC_SIGNALING_PATHWAY,GO:0036462,biological_process,GO:0008150,"Apoptosis, Signal Transduction, Response to Stimulus, System and Developmental Process, Immune System and Inflammation",D154
GOBP_ERBB2_ERBB4_SIGNALING_PATHWAY,GO:0038135,biological_process,GO:0008150,"Signal Transduction, Response to Stimulus, Cell Adhesion and Interaction, Epigenetic Regulation, System and Developmental Process",D154
GOBP_VIRAL_RNA_GENOME_REPLICATION,GO:0039694,biological_process,GO:0008150,"RNA Metabolism, Transcription and Translation Machinery, Molecular Transport and Homeostasis, Response to Stimulus, System and Developmental Process",D154
GOBP_POSITIVE_REGULATION_OF_LOCOMOTION,GO:0040017,biological_process,GO:0008150,"Response to Stimulus, Signal Transduction, Cell Adhesion and Interaction, System and Developmental Process, Molecular Transport and Homeostasis",D154
GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,GO:0040029,biological_process,GO:0008150,"Epigenetic Regulation, Transcription and Translation Machinery, System and Developmental Process, Response to Stimulus, Signal Transduction",D154
GOBP_WOUND_HEALING,GO:0042060,biological_process,GO:0008150,"Response to Stimulus, Immune System and Inflammation, Cell Adhesion and Interaction, Signal Transduction, System and Developmental Process",D154
GOBP_MONOCYTE_ACTIVATION,GO:0042117,biological_process,GO:0008150,"Immune System and Inflammation, Signal Transduction, Response to Stimulus, Cell Adhesion and Interaction, System and Developmental Process",D154
GOBP_VASODILATION,GO:0042311,biological_process,GO:0008150,"Response to Stimulus, Signal Transduction, Molecular Transport and Homeostasis, System and Developmental Process, Structural Stabilization",D154
GOBP_THYROID_HORMONE_METABOLIC_PROCESS,GO:0042403,biological_process,GO:0008150,"Mitochondrial Function and Metabolism, Protein Metabolism and Trafficking, Transcription and Translation Machinery, Molecular Transport and Homeostasis, Signal Transduction",D154
GOBP_NOREPINEPHRINE_METABOLIC_PROCESS,GO:0042415,biological_process,GO:0008150,"Neurotransmission and Synaptic Regulation, Response to Stimulus, Molecular Transport and Homeostasis, Lipid Metabolism, System and Developmental Process",D154
GOBP_DOPAMINE_BIOSYNTHETIC_PROCESS,GO:0042416,biological_process,GO:0008150,"Neurotransmission and Synaptic Regulation, Response to Stimulus, Signal Transduction, Molecular Transport and Homeostasis, System and Developmental Process",D154
GOBP_HORMONE_METABOLIC_PROCESS,GO:0042445,biological_process,GO:0008150,"Lipid Metabolism, Signal Transduction, Molecular Transport and Homeostasis, Response to Stimulus, System and Developmental Process",D154
GOBP_HORMONE_BIOSYNTHETIC_PROCESS,GO:0042446,biological_process,GO:0008150,"Signal Transduction, Response to Stimulus, Molecular Transport and Homeostasis, Protein Metabolism and Trafficking, Transcription and Translation Machinery",D154
GOBP_HORMONE_CATABOLIC_PROCESS,GO:0042447,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Signal Transduction, Molecular Transport and Homeostasis, System and Developmental Process, Response to Stimulus",D154
GOBP_MIDDLE_EAR_MORPHOGENESIS,GO:0042474,biological_process,GO:0008150,"System and Developmental Process, Structural Stabilization, Cell Adhesion and Interaction, Signal Transduction, Response to Stimulus",D154
GOBP_REGULATION_OF_ODONTOGENESIS,GO:0042481,biological_process,GO:0008150,"System and Developmental Process, Cell Adhesion and Interaction, Structural Stabilization, Response to Stimulus, Signal Transduction",D154
GOBP_REGULATION_OF_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH,GO:0042487,biological_process,GO:0008150,"System and Developmental Process, Structural Stabilization, Cell Adhesion and Interaction, Response to Stimulus, Signal Transduction",D154
GOBP_RETINAL_CONE_CELL_DIFFERENTIATION,GO:0042670,biological_process,GO:0008150,"System and Developmental Process, Neurodevelopment and Neuronal Differentiation, Neurotransmission and Synaptic Regulation, Signal Transduction, Structural Stabilization",D154
GOBP_MUSCLE_CELL_DIFFERENTIATION,GO:0042692,biological_process,GO:0008150,"System and Developmental Process, Cell Adhesion and Interaction, Structural Stabilization, Signal Transduction, Transcription and Translation Machinery",D154
GOBP_OVULATION_CYCLE,GO:0042698,biological_process,GO:0008150,"System and Developmental Process, Cell Cycle, Response to Stimulus, Signal Transduction, Epigenetic Regulation",D154
GOBP_NEGATIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_BIOSYNTHETIC_PROCESS,GO:0042985,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Neurodevelopment and Neuronal Differentiation, Epigenetic Regulation, Response to Stimulus, Signal Transduction",D154
GOBP_REGULATION_OF_MACROPHAGE_ACTIVATION,GO:0043030,biological_process,GO:0008150,"Immune System and Inflammation, Signal Transduction, System and Developmental Process, Response to Stimulus, Cell Adhesion and Interaction",D154
GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_ACTIVATION,GO:0043031,biological_process,GO:0008150,"Immune System and Inflammation, Signal Transduction, Response to Stimulus, System and Developmental Process, Cell Adhesion and Interaction",D154
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_ACTIVATION,GO:0043032,biological_process,GO:0008150,"Immune System and Inflammation, Signal Transduction, Response to Stimulus, Cell Adhesion and Interaction, System and Developmental Process",D154
GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE,GO:0043410,biological_process,GO:0008150,"Signal Transduction, Response to Stimulus, Cell Cycle, Immune System and Inflammation, Neurotransmission and Synaptic Regulation",D154
GOBP_PIGMENTATION,GO:0043473,biological_process,GO:0008150,"System and Developmental Process, Response to Stimulus, Cell Adhesion and Interaction, Structural Stabilization, Signal Transduction",D154
GOBP_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,GO:0043525,biological_process,GO:0008150,"Apoptosis, Neurodevelopment and Neuronal Differentiation, Neurotransmission and Synaptic Regulation, System and Developmental Process, Response to Stimulus",D154
GOBP_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_ACTIVITY,,,,"Signal Transduction, Lipid Metabolism, Intracellular Trafficking and Organelle Dynamics, Response to Stimulus, Cell Cycle",D154
GOBP_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION,GO:0043923,biological_process,GO:0008150,"Transcription and Translation Machinery, Response to Stimulus, Signal Transduction, Immune System and Inflammation, System and Developmental Process",D154
GOBP_HISTONE_H3_ACETYLATION,,,,"Epigenetic Regulation, Protein Metabolism and Trafficking, Transcription and Translation Machinery, Response to Stimulus, Signal Transduction",D154
GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS,GO:0044706,,,"System and Developmental Process, Cell Adhesion and Interaction, Response to Stimulus, Signal Transduction, Immune System and Inflammation",D154
GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE_RAFT,GO:0044860,biological_process,GO:0008150,"Intracellular Trafficking and Organelle Dynamics, Signal Transduction, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Response to Stimulus",D154
GOBP_DEPYRIMIDINATION,GO:0045008,biological_process,GO:0008150,"DNA Repair, Response to Stimulus, Molecular Transport and Homeostasis, System and Developmental Process, Signal Transduction",D154
GOBP_PROTEIN_INSERTION_INTO_MITOCHONDRIAL_INNER_MEMBRANE,GO:0045039,biological_process,GO:0008150,"Mitochondrial Function and Metabolism, Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis, System and Developmental Process",D154
GOBP_INTERMEDIATE_FILAMENT_BASED_PROCESS,GO:0045103,biological_process,GO:0008150,"Structural Stabilization, Cell Adhesion and Interaction, Intracellular Trafficking and Organelle Dynamics, Response to Stimulus, System and Developmental Process",D154
GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION,GO:0045109,biological_process,GO:0008150,"Structural Stabilization, Cell Adhesion and Interaction, Intracellular Trafficking and Organelle Dynamics, System and Developmental Process, Response to Stimulus",D154
GOBP_INTERMEDIATE_FILAMENT_BUNDLE_ASSEMBLY,GO:0045110,biological_process,GO:0008150,"Structural Stabilization, Cell Adhesion and Interaction, Intracellular Trafficking and Organelle Dynamics, System and Developmental Process, Response to Stimulus",D154
GOBP_NEURONAL_ION_CHANNEL_CLUSTERING,GO:0045161,biological_process,GO:0008150,"Neurotransmission and Synaptic Regulation, Neurodevelopment and Neuronal Differentiation, Structural Stabilization, Molecular Transport and Homeostasis, Cell Adhesion and Interaction",D154
GOBP_CLUSTERING_OF_VOLTAGE_GATED_SODIUM_CHANNELS,GO:0045162,biological_process,GO:0008150,"Neurotransmission and Synaptic Regulation, Neurodevelopment and Neuronal Differentiation, Structural Stabilization, Cell Adhesion and Interaction, Intracellular Trafficking and Organelle Dynamics",D154
GOBP_SARCOMERE_ORGANIZATION,GO:0045214,biological_process,GO:0008150,"Structural Stabilization, System and Developmental Process, Cell Adhesion and Interaction, Protein Metabolism and Trafficking, Response to Stimulus",D154
GOBP_RESPONSE_TO_ETHANOL,GO:0045471,biological_process,GO:0008150,"Response to Stimulus, Signal Transduction, Molecular Transport and Homeostasis, System and Developmental Process, Lipid Metabolism",D154
GOBP_MAST_CELL_ACTIVATION,GO:0045576,biological_process,GO:0008150,"Immune System and Inflammation, Signal Transduction, Response to Stimulus, Intracellular Trafficking and Organelle Dynamics, Structural Stabilization",D154
GOBP_REGULATION_OF_T_HELPER_1_CELL_DIFFERENTIATION,GO:0045625,biological_process,GO:0008150,"Immune System and Inflammation, Signal Transduction, System and Developmental Process, Response to Stimulus, Epigenetic Regulation",D154
GOBP_NEGATIVE_REGULATION_OF_GLUCONEOGENESIS,GO:0045721,biological_process,GO:0008150,"Mitochondrial Function and Metabolism, Signal Transduction, Response to Stimulus, Molecular Transport and Homeostasis, System and Developmental Process",D154
GOBP_POSITIVE_REGULATION_OF_OSSIFICATION,GO:0045778,biological_process,GO:0008150,"System and Developmental Process, Signal Transduction, Epigenetic Regulation, Response to Stimulus, Structural Stabilization",D154
GOBP_POSITIVE_REGULATION_OF_CELL_SIZE,GO:0045793,biological_process,GO:0008150,"Cell Cycle, Signal Transduction, Molecular Transport and Homeostasis, System and Developmental Process, Response to Stimulus",D154
GOMF_DNA_TOPOISOMERASE_ACTIVITY,GO:0003916,molecular_function,GO:0003674,"DNA Repair, Transcription and Translation Machinery, Molecular Transport and Homeostasis, Signal Transduction, Response to Stimulus",D154
GOMF_ALCOHOL_DEHYDROGENASE_ACTIVITY_ZINC_DEPENDENT,,,,"Lipid Metabolism, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Mitochondrial Function and Metabolism, Response to Stimulus",D154
GOMF_ARYLSULFATASE_ACTIVITY,GO:0004065,molecular_function,GO:0003674,"Lipid Metabolism, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Response to Stimulus, System and Developmental Process",D154
GOMF_INOSITOL_POLYPHOSPHATE_5_PHOSPHATASE_ACTIVITY,GO:0004445,molecular_function,GO:0003674,"Signal Transduction, Molecular Transport and Homeostasis, Response to Stimulus, Protein Metabolism and Trafficking, Lipid Metabolism",D154
GOMF_N_N_DIMETHYLANILINE_MONOOXYGENASE_ACTIVITY,GO:0004499,molecular_function,GO:0003674,"Lipid Metabolism, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Response to Stimulus, Signal Transduction",D154
GOMF_TRNA_SPECIFIC_RIBONUCLEASE_ACTIVITY,GO:0004549,molecular_function,GO:0003674,"RNA Metabolism, Protein Metabolism and Trafficking, Transcription and Translation Machinery, Molecular Transport and Homeostasis, Intracellular Trafficking and Organelle Dynamics",D154
GOMF_PROTEIN_KINASE_ACTIVITY,GO:0004672,molecular_function,GO:0003674,"Signal Transduction, Apoptosis, Cell Cycle, Response to Stimulus, Epigenetic Regulation",D154
GOMF_CALMODULIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY,,,,"Signal Transduction, Neurotransmission and Synaptic Regulation, Protein Metabolism and Trafficking, Response to Stimulus, Cell Adhesion and Interaction",D154
GOMF_PROTEIN_SERINE_THREONINE_TYROSINE_KINASE_ACTIVITY,GO:0004712,molecular_function,GO:0003674,"Signal Transduction, Protein Metabolism and Trafficking, Cell Cycle, Response to Stimulus, Epigenetic Regulation",D154
GOMF_PHOSPHOLIPASE_INHIBITOR_ACTIVITY,GO:0004859,molecular_function,GO:0003674,"Lipid Metabolism, Signal Transduction, Molecular Transport and Homeostasis, Protein Metabolism and Trafficking, Response to Stimulus",D154
GOMF_SERINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY,GO:0004867,molecular_function,GO:0003674,"Protein Metabolism and Trafficking, Immune System and Inflammation, Response to Stimulus, Signal Transduction, Molecular Transport and Homeostasis",D154
GOMF_COMPLEMENT_RECEPTOR_ACTIVITY,GO:0004875,molecular_function,GO:0003674,"Signal Transduction, Immune System and Inflammation, Cell Adhesion and Interaction, Molecular Transport and Homeostasis, Response to Stimulus",D154
GOMF_CYTOKINE_RECEPTOR_ACTIVITY,GO:0004896,molecular_function,GO:0003674,"Immune System and Inflammation, Signal Transduction, Response to Stimulus, Cell Adhesion and Interaction, Molecular Transport and Homeostasis",D154
GOMF_PROSTANOID_RECEPTOR_ACTIVITY,GO:0004954,,,"Signal Transduction, Immune System and Inflammation, Response to Stimulus, Molecular Transport and Homeostasis, System and Developmental Process",D154
GOMF_PROSTAGLANDIN_E_RECEPTOR_ACTIVITY,GO:0004957,molecular_function,GO:0003674,"Immune System and Inflammation, Signal Transduction, Response to Stimulus, Lipid Metabolism, Cell Adhesion and Interaction",D154
GOMF_NEUROPEPTIDE_Y_RECEPTOR_ACTIVITY,GO:0004983,molecular_function,GO:0003674,"Neurotransmission and Synaptic Regulation, Signal Transduction, Response to Stimulus, Molecular Transport and Homeostasis, System and Developmental Process",D154
GOMF_SIGNALING_RECEPTOR_BINDING,GO:0005102,molecular_function,GO:0003674,"Signal Transduction, Neurotransmission and Synaptic Regulation, Immune System and Inflammation, Response to Stimulus, Molecular Transport and Homeostasis",D154
GOMF_CYTOKINE_ACTIVITY,GO:0005125,molecular_function,GO:0003674,"Immune System and Inflammation, Signal Transduction, Response to Stimulus, Cell Adhesion and Interaction, System and Developmental Process",D154
